,OBJECTID,link_4,link_3,link_2,hyperlink,projectno,year,GlobalID,Shape__Area,Shape__Length,EditYr,Edited,Link1True,Link2True,Link3True,Link4True
343,344, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36400.pdf,C36400,1989.0,{E6B3C39F-8186-4F81-8B29-5D4B42C3D114},2920.988281,439.4885428,,NO,True,NoLink,NoLink,NoLink
344,345, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38300.pdf,C38300,1989.0,{455DB335-C28E-4D60-BB50-96CCE8A877F0},2850.4921879999997,303.3206248,,NO,True,NoLink,NoLink,NoLink
345,346, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C318210.pdf,C318210,2010.0,{E4334A62-C1F6-43E5-BD34-781DF12A3137},2821.0,216.1503608,,NO,True,NoLink,NoLink,NoLink
346,347, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455611.pdf,C455611,2012.0,{C12D0323-144A-4028-8D62-1FEA1E69E021},2802.550781,484.49541050000005,,NO,True,NoLink,NoLink,NoLink
347,348, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C71410.pdf,C71410,1995.0,{09429B4E-E0ED-48C1-B323-4AFD29CEF104},2752.503906,237.1888383,,NO,True,NoLink,NoLink,NoLink
348,349, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38910.pdf,C38910,0.0,{34CDE600-2ADC-4201-9F3A-9514AFF31C44},2708.003906,263.74614959999997,,NO,True,NoLink,NoLink,NoLink
349,350, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C49110.pdf,C49110,1991.0,{52575122-2EEB-4D04-A6A6-A14742CBB94B},2699.496094,383.86198199999995,2019.0,YES,True,NoLink,NoLink,NoLink
350,351, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G297710.pdf,G297710,2006.0,{F48C48A7-19E0-4EB4-90DF-C9D772EB4B60},2666.496094,271.4090017,,NO,True,NoLink,NoLink,NoLink
351,352, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005.0,{4940A1C8-210E-4B3A-B39E-97DF2296475D},4159.0,380.0773503,2017.0,YES,True,NoLink,NoLink,NoLink
352,353, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003.0,{48EE5E7D-8FCA-4D1B-AD33-63C6EA859B21},2615.496094,213.8053449,,NO,True,NoLink,NoLink,NoLink
353,354, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59710A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59710.pdf,C59710,1994.0,{2AB7296D-FD4C-456E-910C-5F6B70E441CE},2567.9921879999997,348.1351881,,NO,True,True,NoLink,NoLink
354,355, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C65010.pdf,C65010,1997.0,{52B64CDB-734D-4F99-AB46-DB4F694642C1},2467.667969,191.9572284,,NO,True,NoLink,NoLink,NoLink
355,356, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C75210.pdf,C75210,1998.0,{1C7C810B-BEFD-4DFB-9C87-E9AD0F198214},2450.765625,190.2813988,,NO,True,NoLink,NoLink,NoLink
356,357, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39410.pdf,C39410,1993.0,{8A6DAFA3-5EC0-49B5-8617-A09F1F395FA7},2433.996094,369.6935108,,NO,True,NoLink,NoLink,NoLink
357,358, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C236310.pdf,C236310,2003.0,{6C726BD2-EABA-4752-9637-227AE67FA9B9},2431.511719,380.08430330000004,,NO,True,NoLink,NoLink,NoLink
358,359, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005.0,{B0FA87BB-9C5B-43D9-9241-8F40BC834D80},923.890625,126.5783928,2017.0,YES,True,NoLink,NoLink,NoLink
359,360, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C221810.pdf,C221810,2005.0,{5D78A2D7-5466-461C-A12E-DA15C9A9E098},2288.484375,664.5330174,,NO,True,NoLink,NoLink,NoLink
360,361, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C369630.pdf,C369630,2011.0,{755A34CC-3DD1-4095-85C9-26BF72CE5BFD},2268.996094,227.2497492,,NO,True,NoLink,NoLink,NoLink
361,362, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57810.pdf,C57810,1994.0,{EB537A16-A03F-44BE-9BD0-2EF8738C85F5},2191.996094,266.4631223,,NO,True,NoLink,NoLink,NoLink
362,363, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262410.pdf,C262410,2006.0,{7C21FF1D-1A13-4A29-B07A-1F45ACFD30FC},2169.003906,364.4885085,,NO,True,NoLink,NoLink,NoLink
363,364, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282860.pdf,C282860,2006.0,{80FB5A40-F450-4C12-A4C3-65DB62EF9510},2156.015625,376.8881047,,NO,True,NoLink,NoLink,NoLink
364,365, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G297010.pdf,G297010,2006.0,{146A3ECA-EBE0-4567-B202-B8DCFDB37F04},2157.003906,217.18837299999998,,NO,True,NoLink,NoLink,NoLink
365,366, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282860.pdf,C282860,2006.0,{56E3290D-2111-4319-8E95-B10EBB07BCFA},2137.988281,296.9308055,,NO,True,NoLink,NoLink,NoLink
366,367, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282816.pdf,C282816,2006.0,{42E5258A-6208-43C8-8136-DEC10492FE6B},2688.546875,466.1143914,2019.0,YES,True,NoLink,NoLink,NoLink
367,368, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C89610.pdf,C89610,2000.0,{2D440A99-ADB8-498B-91CD-460CCE62C607},2071.269531,183.0611572,,NO,True,NoLink,NoLink,NoLink
368,369, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005.0,{FF01FF7D-B50D-4580-A13D-4DDAE873245E},1845.6875,289.8200796,2017.0,YES,True,NoLink,NoLink,NoLink
369,370,, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C96310.pdf,C96310,2002.0,{EFCBB3D1-F8C2-4895-AAE4-D92A7817D4BD},2007.996094,221.7906872,,NO,True,NoLink,NoLink,NoLink
370,371, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005.0,{6A600DC8-25DA-4822-B7D4-32493DB4F8F1},1978.953125,237.5566155,2017.0,YES,True,NoLink,NoLink,NoLink
371,372, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C188610.pdf,C188610,2002.0,{A48D89AA-36BD-4A09-AA87-7868D366983E},1918.996094,242.5697486,,NO,True,NoLink,NoLink,NoLink
372,373, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C313710.pdf,C313710,2010.0,{EDEEC9B7-1E57-4948-9282-9B45989FE9CF},1779.0,186.1020195,,NO,True,NoLink,NoLink,NoLink
373,374, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C208410.pdf,C208410,2002.0,{A7DA3AF4-AC24-4F14-8364-8496D56FA864},4640.582031,623.0886619,2019.0,YES,True,NoLink,NoLink,NoLink
374,375, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C08000.pdf,C08000,1991.0,{D6C4F54E-31E4-4F03-96D0-6C005DD1C986},1531.9960939999999,367.7846234,,NO,True,NoLink,NoLink,NoLink
375,376, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003.0,{4A4ED690-7068-4DC6-9E96-2DE6927C30E4},1445.5,189.2700395,,NO,True,NoLink,NoLink,NoLink
376,377, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C279310.pdf,C279310,2008.0,{BE77476E-2210-4CF4-9E16-340AC27F27F4},3478.6289060000004,541.0060121,2017.0,YES,True,NoLink,NoLink,NoLink
377,378, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C64410.pdf,C64410,1993.0,{0D509BBA-329C-4297-86A1-DA69B284261A},1417.5,163.9217199,,NO,True,NoLink,NoLink,NoLink
378,379, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989.0,{BB552734-BF43-43A9-86D0-92BDB77C4065},1356.4960939999999,197.2565024,2020.0,YES,True,NoLink,NoLink,NoLink
379,380, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38510.pdf,C38510,1992.0,{701C5864-FAF1-485A-BECB-64A9A208F295},1295.9921880000002,528.4977299,,NO,True,NoLink,NoLink,NoLink
380,381, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989.0,{E8F04601-60CD-4DE5-9B7F-2D68F6C63B9D},1268.9960939999999,188.7157408,2020.0,YES,True,NoLink,NoLink,NoLink
381,382, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010.pdf,C51010,1992.0,{EE1BF309-CE09-4EF0-82DD-CD84BB89F736},1180.0078130000002,204.1518232,,NO,True,True,NoLink,NoLink
382,383, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C75210.pdf,C75210,1998.0,{FE77E959-1614-46AD-B65C-04FA1A9E9D2D},1126.8671880000002,123.66065149999999,,NO,True,NoLink,NoLink,NoLink
383,384, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57510.pdf,C57510,1993.0,{067A8C87-D4D5-4F13-8F0F-F7CDBCAF9DD7},1107.0,156.7047115,,NO,True,NoLink,NoLink,NoLink
384,385, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003.0,{E4416D63-4F15-429B-B4B3-4A3388036D47},1089.0,170.978219,,NO,True,NoLink,NoLink,NoLink
385,386, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C58110.pdf,C58110,1993.0,{29E727DB-FE0C-4993-AAAB-F55439BD7746},1030.4960939999999,267.7964728,,NO,True,NoLink,NoLink,NoLink
386,387, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/97720.pdf,97720,1988.0,{DE3EBB07-56F6-4090-A092-7A4F0FD554F1},1005.496094,346.250916,,NO,True,NoLink,NoLink,NoLink
387,388, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262410.pdf,C262410,2006.0,{3D081063-11BA-41F7-B134-70AFC8F7A525},957.0039062999999,263.02820330000003,,NO,True,NoLink,NoLink,NoLink
388,389, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51310.pdf,C51310,1991.0,{9BE0E455-78E3-492D-857C-5D2F2C9E3654},1114.6679689999999,158.5599108,2019.0,YES,True,True,NoLink,NoLink
389,390, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003.0,{82BB4870-10DA-4A78-BD0D-B988007572DB},829.5,176.91261780000002,,NO,True,NoLink,NoLink,NoLink
390,391, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C186810.pdf,C186810,2002.0,{906D9A2D-5211-4744-ABBB-3B5CA1F25A03},762.0,140.6183051,,NO,True,NoLink,NoLink,NoLink
391,392, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005.0,{FF229392-DF9A-46DF-82E4-44D4F458563D},3862.3125,357.37094039999994,,NO,True,NoLink,NoLink,NoLink
392,393, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003.0,{720E36CC-39F4-4EA7-99F5-08A3A277AB44},728.0078125,303.0783604,,NO,True,NoLink,NoLink,NoLink
393,394, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005.0,{58F7E672-8A2F-4FF6-8909-BF855FFE9861},782.6875,142.2030987,2017.0,YES,True,NoLink,NoLink,NoLink
394,395, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C170710.pdf,C170710,2001.0,{B2B0E578-045F-40C6-B08B-A9744599498C},652.5,247.5240892,,NO,True,NoLink,NoLink,NoLink
395,396, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C99410.pdf,C99410,1999.0,{B7E3CAA6-3D6A-4C1A-9AED-22F4AA99F56B},562.9960937999999,365.93985739999994,,NO,True,NoLink,NoLink,NoLink
396,397, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C49310.pdf,C49310,1991.0,{F93B0E73-A35A-420E-9D5B-5543A6409417},556.5,227.72384219999998,,NO,True,NoLink,NoLink,NoLink
397,398, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C97210.pdf,C97210,0.0,{9D9B4238-D222-47A1-8C43-0F8C49F547A4},527.5078125,91.88031640000001,,NO,True,NoLink,NoLink,NoLink
398,399, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36710.pdf,C36710,1992.0,{6904D249-D994-49DA-917D-56C479806FC8},517.4921875,255.28976269999998,,NO,True,NoLink,NoLink,NoLink
399,400, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C82010.pdf,C82010,1998.0,{0C6077DE-15C5-4791-9069-DC3C6646F00D},506.9921875,198.53313909999997,,NO,True,NoLink,NoLink,NoLink
400,401, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C97110.pdf,C97110,2000.0,{8C2E6E0C-22E9-446D-83B0-B122E0467612},306.5,74.10271074,,NO,True,NoLink,NoLink,NoLink
401,402, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C73110.pdf,C73110,1996.0,{7B00B3DE-EAE3-4185-BFA9-43C3675DFDF5},248.9960938,136.03484880000002,,NO,True,NoLink,NoLink,NoLink
402,403, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010.pdf,C51010,1992.0,{B8625E7F-FAAD-46B4-8749-744D57E055C7},197.5,117.81400409999999,,NO,True,True,NoLink,NoLink
403,404, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C170810A21.pdf,C170810A21,2002.0,{8A7DB0F0-3F21-4C6C-BAAA-29740B3EF1F1},164.9960938,167.8584093,,NO,True,NoLink,NoLink,NoLink
404,405, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/SID%205153.pdf,SID 5153,0.0,{3FEE73FF-1D85-42BE-9D51-6FD629F4D2CC},54796.84766,4130.205406,,NO,True,NoLink,NoLink,NoLink
405,406, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C227210.pdf,C227210,2006.0,{6B77E348-2A13-4ECA-87EB-EEEF895518C2},1122299.75,4929.8738920000005,2017.0,YES,True,NoLink,NoLink,NoLink
406,407,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C312810.pdf,C312810,2016.0,{135347F6-97A5-46B1-B024-0F0A27EC2E38},463194.0078,2989.544659,2017.0,YES,True,NoLink,NoLink,NoLink
407,408,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329124.pdf,C329124,2013.0,{6282E475-C3A4-4473-B9A1-866D2F15B1E1},15852.769530000001,1169.298239,2017.0,YES,True,NoLink,NoLink,NoLink
408,409,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329124.pdf,C329124,2013.0,{6B44F28E-C566-4B87-B152-BCFA976A083E},4091.9101560000004,265.3672495,2017.0,YES,True,NoLink,NoLink,NoLink
409,410,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C312410.pdf,C312410,2014.0,{705F3448-5180-44D0-860A-56F079DE0293},852536.8438,5222.452734,2017.0,YES,True,NoLink,NoLink,NoLink
410,411,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329135.pdf,C329135,2015.0,{E35186DD-1598-4727-B678-BC2E053ED872},13073.14453,1595.385827,2017.0,YES,True,NoLink,NoLink,NoLink
411,412,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329135.pdf,C329135,2015.0,{D2EA7DB7-73AA-437C-AC1C-3D9A2AEC04B7},11097.22656,1149.550961,2017.0,YES,True,NoLink,NoLink,NoLink
412,413,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329131.pdf,C329131,2014.0,{40B5D99C-A937-4966-A9C9-CD848113C764},4869.472656,353.40527510000004,2017.0,YES,True,NoLink,NoLink,NoLink
413,414,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329134.pdf,C329134,2015.0,{2ECD99F8-C8B4-4FFD-AB72-C45B5FDB1F57},142550.3789,1625.9020990000001,2017.0,YES,False,NoLink,NoLink,NoLink
414,415,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329143.pdf,C329143,2015.0,{A011B218-A33A-4ADE-B54B-3A1209E3FF11},1035086.328,4229.303375,2017.0,YES,True,NoLink,NoLink,NoLink
415,416,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C267620.pdf,C267620,2015.0,{9CCEF30C-5140-4273-BCA6-9A29DAE07CD9},1698.097656,183.01924350000002,2017.0,YES,True,NoLink,NoLink,NoLink
416,417,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329131.pdf,C329131,2014.0,{774708EE-FECE-4388-9787-53649211E88E},3703.382813,363.0089841,2017.0,YES,True,NoLink,NoLink,NoLink
417,418,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329131.pdf,C329131,2014.0,{72E25CAC-9607-46C7-9408-79987892C08C},8398.867188,877.1821448999999,2017.0,YES,True,NoLink,NoLink,NoLink
418,419,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C428510.pdf,C428510,2015.0,{31F2A0C9-08CA-4073-A7EF-DEC17730E4A7},661029.1914,4325.854835,2017.0,YES,True,NoLink,NoLink,NoLink
419,420,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{7EE8196E-52A9-412F-A5D4-8470ED272FE0},1711024.68,8474.914162000001,2017.0,YES,True,NoLink,NoLink,NoLink
420,421,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{10FCB4B0-80BD-4C67-AD5F-34BDF02DF2C3},2347.1796879999997,228.94767209999998,2017.0,YES,True,NoLink,NoLink,NoLink
421,422,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{5F53D5C4-1581-4949-A7F2-B4B6BD1EBFFD},983.8046875,143.00841269999998,2017.0,YES,True,NoLink,NoLink,NoLink
422,423,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{DFFD03EF-08A9-4307-841D-D491DF64DE58},2622.722656,382.8675058,2017.0,YES,True,NoLink,NoLink,NoLink
423,424,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{124AB93A-1859-4A41-AEED-5ED22F1290FB},3008.140625,371.9694705,2017.0,YES,True,NoLink,NoLink,NoLink
424,425,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{711EC0C1-8F58-4F03-ADFE-BFC2CB2D5807},18048.55469,1110.017318,2017.0,YES,True,NoLink,NoLink,NoLink
425,426,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016.0,{C234AD5F-59CF-416F-80B6-18D169774894},8243.652344,514.6927304,2017.0,YES,True,NoLink,NoLink,NoLink
426,427,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329149.pdf,C329149,2016.0,{39DA6401-A4DA-41A1-82BE-C3CC2994FA88},429689.3828,2569.004791,2017.0,YES,True,NoLink,NoLink,NoLink
427,428,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C227230.pdf,C227230,2015.0,{5833192A-18AB-4DBC-B7AC-1B2C473D2855},633746.6914,4380.767048,2017.0,YES,True,NoLink,NoLink,NoLink
428,429,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329147.pdf,C329147,2016.0,{02AF20FF-B9E2-44F7-B1D5-8CE9A26D4C49},871022.1328,4351.914727,2017.0,YES,True,NoLink,NoLink,NoLink
429,430,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329123.pdf,C329123,2012.0,{3566D9FE-68E8-4585-A236-EFC09157D1E8},6239.113281,523.3556301,2017.0,YES,True,NoLink,NoLink,NoLink
430,431,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329123.pdf,C329123,2012.0,{BB9409D4-54DB-442C-A86F-1AF778B0037A},5259.679688,509.0137324,2017.0,YES,True,NoLink,NoLink,NoLink
431,432,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{A931ADE4-ED60-413A-B4C9-FEDFD2EF7618},3010.011719,573.0367528,2017.0,YES,True,NoLink,NoLink,NoLink
432,433,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{1FB57CE2-4D72-46EA-91CB-78D54844328F},7247.382812999999,804.016539,2017.0,YES,True,NoLink,NoLink,NoLink
433,434,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{DE22CB1A-528D-421E-9F98-548C9D0D930C},11818.56641,999.1129988,2017.0,YES,True,NoLink,NoLink,NoLink
434,435,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{98B1EB89-1503-4BF9-9984-974421B09382},3400.9414060000004,251.4091926,2017.0,YES,True,NoLink,NoLink,NoLink
435,436,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{816FC531-844A-49DD-92FC-C71DF07B1A3F},3421.992188,364.110503,2017.0,YES,True,NoLink,NoLink,NoLink
436,437,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{F81284AC-8D29-4561-8963-2AEBE2F2566A},1652.5390630000002,297.3159365,2017.0,YES,True,NoLink,NoLink,NoLink
437,438,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{C107D4F7-172D-4282-B1AB-8FE1DCF45366},2011.722656,198.97486980000002,2017.0,YES,True,NoLink,NoLink,NoLink
438,439,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{19B80752-90C6-4F33-8895-C429EF48951F},1273.90625,183.7380696,2017.0,YES,True,NoLink,NoLink,NoLink
439,440,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{383D7BA8-2CEC-49DC-BDE6-5B16C87F2181},201.6523438,64.7938748,2017.0,YES,True,NoLink,NoLink,NoLink
440,441,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{3CB21DA0-6850-4890-84DC-AC65A1CDC86F},4002.2226560000004,448.5497959,2017.0,YES,True,NoLink,NoLink,NoLink
441,442,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{AB46F73B-753E-4B07-9743-289AFE028F82},14005.296880000002,732.5613549,2017.0,YES,True,NoLink,NoLink,NoLink
442,443,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{0B436521-339D-4394-9446-4B332BF34C66},2715.6875,502.5513882,2017.0,YES,True,NoLink,NoLink,NoLink
443,444,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{8F5ED29A-7F92-42BB-A6C2-7D993424B8FA},2818.863281,442.7346483,2017.0,YES,True,NoLink,NoLink,NoLink
444,445,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{D8ADF0CC-B80C-4D8B-8C5A-3D93F93A7BF8},5482.464844,467.60907860000003,2017.0,YES,True,NoLink,NoLink,NoLink
445,446,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{1515C164-8B60-4BF5-AEE9-8A79CE63AEA9},519.2890625,157.0387658,2017.0,YES,True,NoLink,NoLink,NoLink
446,447,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{9E76FBAE-1825-474F-9054-F15E40C88DBD},1007.820313,171.95174780000002,2017.0,YES,True,NoLink,NoLink,NoLink
447,448,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016.0,{3B1FCFA0-D48C-4521-8FA5-B91FA4A4E80F},13132.37891,1016.939486,2017.0,YES,True,NoLink,NoLink,NoLink
448,449,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329142.pdf,C329142,2016.0,{5ACC48A5-AA9C-4334-AC84-3CBABA4DC1DB},35436.88281,1244.926995,2017.0,YES,True,NoLink,NoLink,NoLink
449,450,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329142.pdf,C329142,2016.0,{1F7631E0-C0BC-4F1E-9160-07C21CACE162},180550.8789,4940.751071,2017.0,YES,True,NoLink,NoLink,NoLink
450,451,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C461810.pdf,C461810,2014.0,{F9EC34F4-C00C-42D7-9095-F6FC10BEF447},35450.01953,1570.392065,2017.0,YES,True,NoLink,NoLink,NoLink
451,452,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329121.pdf,C329121,2012.0,{104F90B6-AA9E-4A8D-9858-17F919CE6E66},8983.152344,766.0195691,2017.0,YES,True,NoLink,NoLink,NoLink
452,453,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329121.pdf,C329121,2012.0,{6ABF5625-CF4E-4647-BA09-FCCF06369192},1456.3359380000002,213.72527599999998,,NO,True,NoLink,NoLink,NoLink
453,454,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329121.pdf,C329121,2012.0,{1B458C13-5C24-4211-8B67-B1E706B6E6BE},2242.171875,339.44764060000006,2017.0,YES,True,NoLink,NoLink,NoLink
454,455,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329122.pdf,C329122,2012.0,{BBB8E8CA-8300-4D07-9794-FB2D229A7836},4785.636719,563.4419961,2017.0,YES,True,NoLink,NoLink,NoLink
455,456,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329122.pdf,C329122,2012.0,{46E59F13-56DA-4218-8968-1F9A20F66798},9346.882813,710.7255571000001,2017.0,YES,True,NoLink,NoLink,NoLink
456,457,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017.0,{325424CD-62F4-4097-AF9D-B31FEA7304BF},2900.488281,282.3121643,2017.0,YES,False,NoLink,NoLink,NoLink
457,458,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017.0,{D97C1C44-522E-470A-9081-CD896ABD77D7},1210.4804689999999,144.8060031,2017.0,YES,False,NoLink,NoLink,NoLink
458,459,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017.0,{135C65EF-A3CE-46BE-B75C-B7149D75218A},1776.359375,203.7262345,2017.0,YES,False,NoLink,NoLink,NoLink
459,460,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/.C455640.pdf,C455640,2017.0,{D595DE91-8ABE-424D-A274-B67042C3EAA7},1441.0507810000001,163.9845306,2017.0,YES,False,NoLink,NoLink,NoLink
