OBJECTID,link_4,link_3,link_2,hyperlink,projectno,year,GlobalID,Shape__Area,Shape__Length,EditYr,Edited
279, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C60410.pdf,C60410,1993,{1CD0A253-2843-4B6C-A197-BC27F864D49B},5980.996094,572.5540145,,NO
280, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C1024.pdf,C1024,1968,{DA61F77D-2BA7-42F9-A398-150F10C3836E},5884.511719,548.3422348,,NO
281, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C48610.pdf,C48610,1991,{2C8E5395-5C69-414D-8CF6-6CE1C060F18D},5829.007813,418.8856488,,NO
282, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C14010-99-A.pdf,C14010-99-A,0,{1CB119CD-9281-41DF-BC4A-AF80E57835BC},5746.910156,281.9888068,,NO
283, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C09000.pdf,C09000,1988,{C2611611-225D-4A26-B7AD-D2AD91D3EC55},5605,734.2829931,,NO
284, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310.pdf,C262310,2008,{6D853604-4E45-4AA8-933E-7C05BCFF2469},4010.222656,400.9826514,2017,YES
285, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C212010.pdf,C212010,2003,{991F526B-1678-4DF3-87F4-2ED245DFCADE},5548.496094,301.919696,,NO
286, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282819.pdf,C282819,2006,{153F93E6-9D19-465F-BED7-2BEB56A19CC1},5428.496094,504.7765651,,NO
287, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C73010.pdf,C73010,1997,{816411D5-E3DA-4933-A861-E8FAA70065B4},5426.996094,423.7622472,,NO
288, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282892.pdf,C282892,2009,{A931942A-D89E-48E2-86BB-A11F8B2D8507},5385.492188,418.6161694,,NO
289, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57510.pdf,C57510,1993,{D6A8C5D2-9A02-476C-98A2-7454BE7E3ACD},5373.492188,406.1242264,,NO
290, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C187310.pdf,C187310,2002,{D8104E73-BFD2-4673-8C57-E6CA6EFBA420},5217.996094,413.6534677,,NO
291, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/85760.pdf,85760,0,{B006C241-9380-435F-B9E1-92D1E80ECE46},5198.515625,449.9602777,,NO
292, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59710A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59710.pdf,C59710,1994,{24C723A5-F9BF-4478-BD25-432997048420},5186.003906,598.4395126,,NO
293, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C94210.pdf,C94210,1998,{2B4AC4F3-3D6F-441D-A3A9-A373FF91AB16},5161,277.9705705,,NO
294, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282816.pdf,C282816,2006,{D1075E57-F3DE-477A-8C0C-7D57A84FDBEC},4531.195313,545.2902984,2019,YES
295, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C759.pdf,C759,1963,{83369B92-26C5-435E-9A93-BE53FBB2F376},4996.5,404.4153965,,NO
296, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C134910.pdf,C134910,2000,{8DC579F2-A0B2-4280-B8F9-68EC98D7FB81},4926.011719,615.9539695,,NO
297, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282840.pdf,C282840,2006,{26A3F860-D9BC-4B33-A304-5061E4624298},4918.988281,554.0948275,,NO
298, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G30510%2884820%29.pdf,G30510,0,{0E162152-6F23-44D9-BC3E-53A2BA279041},4804.996094,636.3228425,,NO
299, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C313710.pdf,C313710,2010,{7828C41B-9005-48D6-8125-63C309BA8F78},4731.996094,290.9120967,,NO
300, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C91010.pdf,C91010,2001,{4AFFA8B8-8874-4D68-A8CB-56A56EAFAA28},4731.003906,276.2066187,,NO
301, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C807.pdf,C807,1965,{46313D1E-E1C0-4ECF-92E5-AAD0535727CF},4698,511.2565582,,NO
302, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C95370.pdf,C95370,0,{A9BA6FF2-B678-4317-99AC-2D2D0C040C42},4702.007813,407.5214898,,NO
303, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39110.pdf,C39110,1992,{C64A999B-2417-4EDC-A5F3-BF05D892E7B2},4676.5,381.4391442,2019,YES
304, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C41710.pdf,C41710,1990,{2AC3520F-03B7-4052-A0C7-9B8DDF6CD78E},4620.484375,445.7218469,,NO
305, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C886.pdf,C886,0,{1BE7DF0C-D94A-46DD-8613-CAAE92EB0136},4608.976563,577.499484,,NO
306, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C279310.pdf,C279310,2008,{B2BE163F-FEA2-4A20-BB7C-23D2E711DC1D},4583.5,345.2470323,,NO
307, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Unnamed_Misc/Lake_Merrit_Flood_Control_Facility.pdf,Flood Control,0,{27A21069-6994-4069-8AA6-893656D843E6},4559.988281,286.2058883,,NO
308, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C785.pdf,C785,0,{FD41F298-EF9A-426E-A6D2-3EBC4E76C9C2},4488,537.9231903,,NO
309, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C66910.pdf,C66910,1994,{C1DF92AC-0A1B-4C58-A1EB-51F319C9A86E},4480.386719,354.9280554,,NO
310, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C369630.pdf,C369630,2011,{D671F7D7-DA28-4CCC-A741-52D4DFA062C5},4443.5,472.817419,,NO
311, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C278810.pdf,C278810,2005,{6876121C-CFAC-459D-B6CA-AA626D3C9473},4448.492188,350.3099261,,NO
312, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G22110.pdf,G22110,0,{6F2E7A96-41D9-489E-926B-A17DDDF9E6DD},4416.507813,471.4480496,,NO
313, ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C70710b.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C70710a.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C70710.pdf,C70710,1995,{D3581BE3-403F-4DE6-BCDC-668766D53BE3},4339.996094,287.9765946,,NO
314, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329111.pdf,C329111,2007,{6C63A90D-5A5E-45A0-82DB-ECF0AEA01682},4657.925781,457.6626547,2017,YES
315, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36500.pdf,C36500,1989,{54B6A7BB-AECA-4A49-85C6-8EC4681F5D06},4265.007813,372.4438963,,NO
316, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C66810.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C52310.pdf,C52310,1994,{98F86C70-9F38-4ACF-BD79-B30B29E3ADE8},3469.21875,270.3417374,2018,YES
317, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C70210.pdf,C70210,1999,{40841E86-FC5F-4B19-8A91-637C066891CB},4194.492188,348.0802931,,NO
318, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C97610.pdf,C97610,1999,{F7A9FE04-688F-4211-B7E4-92707630E8B1},4109.988281,460.8872693,,NO
319, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C95370.pdf,C95370,0,{66D8BAF8-512D-4F4A-AB08-89C8646CEB30},4029.503906,256.1318028,,NO
320, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C148610.pdf,C148610,2001,{98A99FEA-5EC9-4AEE-A1D0-D83832964736},4002.984375,447.2249104,,NO
321, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C65910.pdf,C65910,1995,{E3C7D809-2FB0-43FB-8204-7145CA63413C},3942,398.2591686,,NO
322, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57510.pdf,C57510,1993,{57E7FD6F-B24A-47A2-A973-D20FCAD4CEA3},3917.988281,369.8834495,,NO
323, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57810.pdf,C57810,1994,{49F7FCEC-5915-49D7-A438-876AF8119DF0},3907.480469,466.5610777,,NO
324, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282817.pdf,C282817,2006,{D7E839F3-F81B-410F-B2F5-FDA673034946},3864.988281,424.5303416,2019,YES
325, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C69810.pdf,C69810,1998,{B4373F47-E51B-4377-A142-96D6B7DC9D8F},3846.164063,340.4502937,,NO
326, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56010.pdf,C56010,1993,{FF5A70B9-A46F-4ED6-AF0D-C776DB0F7FD3},3791.992188,338.1409536,,NO
327, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C136110A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C136110.pdf,C136110,1999,{8336F814-F89D-4210-8652-6ADB433A87F9},3706.511719,692.2088002,,NO
328, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262410.pdf,C262410,2006,{465110C4-ADFB-42AF-AB8E-2E15E50756F4},3660.992188,456.2432733,,NO
329, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56810.pdf,C56810,1995,{A1D76DFE-43DB-4422-9990-F873AD2F615D},4602.753906,400.5313488,2019,YES
330, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/B00210.pdf,B00210,1995,{F7C89CEA-9931-4BF2-8E34-A737C61D5252},3553.992188,371.3875868,,NO
331, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C91010.pdf,C91010,2001,{35018CB9-27C5-4102-B33D-8802E4F5DC47},3471,387.1712781,,NO
332, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{DF053ADD-F388-4014-8E15-61DDFE43F092},3466.5,487.0417323,,NO
333, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329111.pdf,C329111,2007,{EAB45EE6-F2DA-4DDB-879C-63B6F2B09480},1392.972656,260.7266422,2017,YES
334, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C99310.pdf,C99310,1999,{844D91BF-9A89-4CBB-87D3-69FCD2460092},5209.671875,592.5493047,2019,YES
335, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C190710.pdf,C190710,2001,{2D003EC2-2059-4A1F-A863-B531504C123E},3299.5,578.1918614,2019,YES
336, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56810.pdf,C56810,1995,{51F0225F-E679-45DD-ABA2-475CF3F341E6},2149.222656,253.927827,2019,YES
337, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56810.pdf,C56810,1995,{ECF12EE4-BDC1-4C5E-AB7C-575AF77B22FD},3032.636719,340.6896215,2019,YES
338, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36210.pdf,C36210,1992,{3974DEA7-D441-401A-932B-5970753E2CCF},3146.496094,401.4152996,,NO
339, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C91210.pdf,C91210,0,{B418CA2F-7564-4EAD-85FE-24E8691178C7},3143.5,218.6562354,,NO
340, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262410.pdf,C262410,2006,{02D26CE1-F263-478E-B6BC-91A0163F251C},3042.5,475.6349187,,NO
341, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G298610.pdf,G298610,2006,{2A322274-DD98-4127-90A2-7775630534C2},3004.003906,229.1509708,,NO
342, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57810.pdf,C57810,1994,{EFC9685B-1DE9-4823-BD42-0434DA68D3C1},2985.988281,406.1400933,,NO
343, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39310.pdf,C39310,0,{9B0A8FB9-16FE-47B4-A609-DFE0A11B72F2},2939.992188,437.4425936,,NO
344, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36400.pdf,C36400,1989,{E6B3C39F-8186-4F81-8B29-5D4B42C3D114},2920.988281,439.4885428,,NO
345, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38300.pdf,C38300,1989,{455DB335-C28E-4D60-BB50-96CCE8A877F0},2850.492188,303.3206248,,NO
346, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C318210.pdf,C318210,2010,{E4334A62-C1F6-43E5-BD34-781DF12A3137},2821,216.1503608,,NO
347, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455611.pdf,C455611,2012,{C12D0323-144A-4028-8D62-1FEA1E69E021},2802.550781,484.4954105,,NO
348, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C71410.pdf,C71410,1995,{09429B4E-E0ED-48C1-B323-4AFD29CEF104},2752.503906,237.1888383,,NO
349, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38910.pdf,C38910,0,{34CDE600-2ADC-4201-9F3A-9514AFF31C44},2708.003906,263.7461496,,NO
350, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C49110.pdf,C49110,1991,{52575122-2EEB-4D04-A6A6-A14742CBB94B},2699.496094,383.861982,2019,YES
351, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G297710.pdf,G297710,2006,{F48C48A7-19E0-4EB4-90DF-C9D772EB4B60},2666.496094,271.4090017,,NO
352, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{4940A1C8-210E-4B3A-B39E-97DF2296475D},4159,380.0773503,2017,YES
353, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{48EE5E7D-8FCA-4D1B-AD33-63C6EA859B21},2615.496094,213.8053449,,NO
354, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59710A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59710.pdf,C59710,1994,{2AB7296D-FD4C-456E-910C-5F6B70E441CE},2567.992188,348.1351881,,NO
355, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C65010.pdf,C65010,1997,{52B64CDB-734D-4F99-AB46-DB4F694642C1},2467.667969,191.9572284,,NO
356, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C75210.pdf,C75210,1998,{1C7C810B-BEFD-4DFB-9C87-E9AD0F198214},2450.765625,190.2813988,,NO
357, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39410.pdf,C39410,1993,{8A6DAFA3-5EC0-49B5-8617-A09F1F395FA7},2433.996094,369.6935108,,NO
358, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C236310.pdf,C236310,2003,{6C726BD2-EABA-4752-9637-227AE67FA9B9},2431.511719,380.0843033,,NO
359, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{B0FA87BB-9C5B-43D9-9241-8F40BC834D80},923.890625,126.5783928,2017,YES
360, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C221810.pdf,C221810,2005,{5D78A2D7-5466-461C-A12E-DA15C9A9E098},2288.484375,664.5330174,,NO
361, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C369630.pdf,C369630,2011,{755A34CC-3DD1-4095-85C9-26BF72CE5BFD},2268.996094,227.2497492,,NO
362, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57810.pdf,C57810,1994,{EB537A16-A03F-44BE-9BD0-2EF8738C85F5},2191.996094,266.4631223,,NO
363, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262410.pdf,C262410,2006,{7C21FF1D-1A13-4A29-B07A-1F45ACFD30FC},2169.003906,364.4885085,,NO
364, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282860.pdf,C282860,2006,{80FB5A40-F450-4C12-A4C3-65DB62EF9510},2156.015625,376.8881047,,NO
365, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G297010.pdf,G297010,2006,{146A3ECA-EBE0-4567-B202-B8DCFDB37F04},2157.003906,217.188373,,NO
366, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282860.pdf,C282860,2006,{56E3290D-2111-4319-8E95-B10EBB07BCFA},2137.988281,296.9308055,,NO
367, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282816.pdf,C282816,2006,{42E5258A-6208-43C8-8136-DEC10492FE6B},2688.546875,466.1143914,2019,YES
368, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C89610.pdf,C89610,2000,{2D440A99-ADB8-498B-91CD-460CCE62C607},2071.269531,183.0611572,,NO
369, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{FF01FF7D-B50D-4580-A13D-4DDAE873245E},1845.6875,289.8200796,2017,YES
370,, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C96310.pdf,C96310,2002,{EFCBB3D1-F8C2-4895-AAE4-D92A7817D4BD},2007.996094,221.7906872,,NO
371, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{6A600DC8-25DA-4822-B7D4-32493DB4F8F1},1978.953125,237.5566155,2017,YES
372, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C188610.pdf,C188610,2002,{A48D89AA-36BD-4A09-AA87-7868D366983E},1918.996094,242.5697486,,NO
373, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C313710.pdf,C313710,2010,{EDEEC9B7-1E57-4948-9282-9B45989FE9CF},1779,186.1020195,,NO
374, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C208410.pdf,C208410,2002,{A7DA3AF4-AC24-4F14-8364-8496D56FA864},4640.582031,623.0886619,2019,YES
375, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C08000.pdf,C08000,1991,{D6C4F54E-31E4-4F03-96D0-6C005DD1C986},1531.996094,367.7846234,,NO
376, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{4A4ED690-7068-4DC6-9E96-2DE6927C30E4},1445.5,189.2700395,,NO
377, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C279310.pdf,C279310,2008,{BE77476E-2210-4CF4-9E16-340AC27F27F4},3478.628906,541.0060121,2017,YES
378, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C64410.pdf,C64410,1993,{0D509BBA-329C-4297-86A1-DA69B284261A},1417.5,163.9217199,,NO
379, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989,{BB552734-BF43-43A9-86D0-92BDB77C4065},1356.496094,197.2565024,2020,YES
380, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38510.pdf,C38510,1992,{701C5864-FAF1-485A-BECB-64A9A208F295},1295.992188,528.4977299,,NO
381, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989,{E8F04601-60CD-4DE5-9B7F-2D68F6C63B9D},1268.996094,188.7157408,2020,YES
382, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010.pdf,C51010,1992,{EE1BF309-CE09-4EF0-82DD-CD84BB89F736},1180.007813,204.1518232,,NO
383, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C75210.pdf,C75210,1998,{FE77E959-1614-46AD-B65C-04FA1A9E9D2D},1126.867188,123.6606515,,NO
384, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57510.pdf,C57510,1993,{067A8C87-D4D5-4F13-8F0F-F7CDBCAF9DD7},1107,156.7047115,,NO
385, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{E4416D63-4F15-429B-B4B3-4A3388036D47},1089,170.978219,,NO
386, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C58110.pdf,C58110,1993,{29E727DB-FE0C-4993-AAAB-F55439BD7746},1030.496094,267.7964728,,NO
387, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/97720.pdf,97720,1988,{DE3EBB07-56F6-4090-A092-7A4F0FD554F1},1005.496094,346.250916,,NO
388, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262410.pdf,C262410,2006,{3D081063-11BA-41F7-B134-70AFC8F7A525},957.0039063,263.0282033,,NO
389, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51310.pdf,C51310,1991,{9BE0E455-78E3-492D-857C-5D2F2C9E3654},1114.667969,158.5599108,2019,YES
390, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{82BB4870-10DA-4A78-BD0D-B988007572DB},829.5,176.9126178,,NO
391, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C186810.pdf,C186810,2002,{906D9A2D-5211-4744-ABBB-3B5CA1F25A03},762,140.6183051,,NO
392, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{FF229392-DF9A-46DF-82E4-44D4F458563D},3862.3125,357.3709404,,NO
393, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{720E36CC-39F4-4EA7-99F5-08A3A277AB44},728.0078125,303.0783604,,NO
394, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{58F7E672-8A2F-4FF6-8909-BF855FFE9861},782.6875,142.2030987,2017,YES
395, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C170710.pdf,C170710,2001,{B2B0E578-045F-40C6-B08B-A9744599498C},652.5,247.5240892,,NO
396, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C99410.pdf,C99410,1999,{B7E3CAA6-3D6A-4C1A-9AED-22F4AA99F56B},562.9960938,365.9398574,,NO
397, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C49310.pdf,C49310,1991,{F93B0E73-A35A-420E-9D5B-5543A6409417},556.5,227.7238422,,NO
398, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C97210.pdf,C97210,0,{9D9B4238-D222-47A1-8C43-0F8C49F547A4},527.5078125,91.8803164,,NO
399, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36710.pdf,C36710,1992,{6904D249-D994-49DA-917D-56C479806FC8},517.4921875,255.2897627,,NO
400, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C82010.pdf,C82010,1998,{0C6077DE-15C5-4791-9069-DC3C6646F00D},506.9921875,198.5331391,,NO
401, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C97110.pdf,C97110,2000,{8C2E6E0C-22E9-446D-83B0-B122E0467612},306.5,74.10271074,,NO
402, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C73110.pdf,C73110,1996,{7B00B3DE-EAE3-4185-BFA9-43C3675DFDF5},248.9960938,136.0348488,,NO
403, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C51010.pdf,C51010,1992,{B8625E7F-FAAD-46B4-8749-744D57E055C7},197.5,117.8140041,,NO
404, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C170810A21.pdf,C170810A21,2002,{8A7DB0F0-3F21-4C6C-BAAA-29740B3EF1F1},164.9960938,167.8584093,,NO
405, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/SID%205153.pdf,SID 5153,0,{3FEE73FF-1D85-42BE-9D51-6FD629F4D2CC},54796.84766,4130.205406,,NO
406, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C227210.pdf,C227210,2006,{6B77E348-2A13-4ECA-87EB-EEEF895518C2},1122299.75,4929.873892,2017,YES
407,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C312810.pdf,C312810,2016,{135347F6-97A5-46B1-B024-0F0A27EC2E38},463194.0078,2989.544659,2017,YES
408,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329124.pdf,C329124,2013,{6282E475-C3A4-4473-B9A1-866D2F15B1E1},15852.76953,1169.298239,2017,YES
409,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329124.pdf,C329124,2013,{6B44F28E-C566-4B87-B152-BCFA976A083E},4091.910156,265.3672495,2017,YES
410,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C312410.pdf,C312410,2014,{705F3448-5180-44D0-860A-56F079DE0293},852536.8438,5222.452734,2017,YES
411,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329135.pdf,C329135,2015,{E35186DD-1598-4727-B678-BC2E053ED872},13073.14453,1595.385827,2017,YES
412,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329135.pdf,C329135,2015,{D2EA7DB7-73AA-437C-AC1C-3D9A2AEC04B7},11097.22656,1149.550961,2017,YES
413,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329131.pdf,C329131,2014,{40B5D99C-A937-4966-A9C9-CD848113C764},4869.472656,353.4052751,2017,YES
414,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329134.pdf,C329134,2015,{2ECD99F8-C8B4-4FFD-AB72-C45B5FDB1F57},142550.3789,1625.902099,2017,YES
415,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329143.pdf,C329143,2015,{A011B218-A33A-4ADE-B54B-3A1209E3FF11},1035086.328,4229.303375,2017,YES
416,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C267620.pdf,C267620,2015,{9CCEF30C-5140-4273-BCA6-9A29DAE07CD9},1698.097656,183.0192435,2017,YES
417,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329131.pdf,C329131,2014,{774708EE-FECE-4388-9787-53649211E88E},3703.382813,363.0089841,2017,YES
418,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329131.pdf,C329131,2014,{72E25CAC-9607-46C7-9408-79987892C08C},8398.867188,877.1821449,2017,YES
419,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C428510.pdf,C428510,2015,{31F2A0C9-08CA-4073-A7EF-DEC17730E4A7},661029.1914,4325.854835,2017,YES
420,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{7EE8196E-52A9-412F-A5D4-8470ED272FE0},1711024.68,8474.914162,2017,YES
421,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{10FCB4B0-80BD-4C67-AD5F-34BDF02DF2C3},2347.179688,228.9476721,2017,YES
422,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{5F53D5C4-1581-4949-A7F2-B4B6BD1EBFFD},983.8046875,143.0084127,2017,YES
